"_raw","_time",a,"ajax_page_request","ajax_request",bytes,clientip,cookie,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",db,eventtype,"favorite_table",file,goto,host,ident,index,l,lang,linecount,method,"no_debug",nocache,onclick,onerror,onload,other,pos,punct,"recent_table",referer,"referer_domain","req_time",root,route,server,source,sourcetype,"splunk_server","splunk_server_group",src,status,"sync_favorite_tables",table,tag,"tag::eventtype",timeendpos,timestartpos,token,uri,"uri_domain","uri_path","uri_query",user,useragent,v,vRxe,version,x
"223.237.49.95 - - [30/May/2026:15:29:44 +0530] ""GET /dashboard/or%201=1 HTTP/1.1"" 404 297 ""-"" ""Mozilla/5.0""","2026-05-30T15:29:44.000+0530",,,,297,"223.237.49.95",,15,30,29,may,44,saturday,2026,330,,,,"or%201=1",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_//%=_/.""___""-""_""/.""",,"-",,"30/May/2026:15:29:44 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard/or%201=1",,"/dashboard/or%201=1",,"-","Mozilla/5.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:29:43 +0530] ""GET /dashboard/admin'%20or%20'1'='1'/* HTTP/1.1"" 404 297 ""-"" ""ReconTool/1.0""","2026-05-30T15:29:43.000+0530",,,,297,"223.237.49.95",,15,30,29,may,43,saturday,2026,330,,,,"*",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_//'%%''=''/*_/.""___""-""_""/.""",,"-",,"30/May/2026:15:29:43 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard/admin'%20or%20'1'='1'/*",,"/dashboard/admin'%20or%20'1'='1'/*",,"-","ReconTool/1.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:29:42 +0530] ""GET /dashboard/admin'%20or%20'1'='1' HTTP/1.1"" 404 297 ""-"" ""ReconTool/1.0""","2026-05-30T15:29:42.000+0530",,,,297,"223.237.49.95",,15,30,29,may,42,saturday,2026,330,,,,"admin'%20or%20'1'='1'",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_//'%%''=''_/.""___""-""_""/.""",,"-",,"30/May/2026:15:29:42 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard/admin'%20or%20'1'='1'",,"/dashboard/admin'%20or%20'1'='1'",,"-","ReconTool/1.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:29:40 +0530] ""GET /dashboard//fuzz_4_6098.php HTTP/1.1"" 404 297 ""-"" ""python-requests""","2026-05-30T15:29:40.000+0530",,,,297,"223.237.49.95",,15,30,29,may,40,saturday,2026,330,,,,"fuzz_4_6098.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_///._/.""___""-""_""-""",,"-",,"30/May/2026:15:29:40 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard//fuzz_4_6098.php",,"/dashboard//fuzz_4_6098.php",,"-","python-requests",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:29:39 +0530] ""GET /dashboard//fuzz_15_2080.php HTTP/1.1"" 404 297 ""-"" ""ReconTool/1.0""","2026-05-30T15:29:39.000+0530",,,,297,"223.237.49.95",,15,30,29,may,39,saturday,2026,330,,,,"fuzz_15_2080.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_///._/.""___""-""_""/.""",,"-",,"30/May/2026:15:29:39 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard//fuzz_15_2080.php",,"/dashboard//fuzz_15_2080.php",,"-","ReconTool/1.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:29:37 +0530] ""GET /dashboard/'))%20or%20(('x'))=(('x HTTP/1.1"" 404 297 ""-"" ""ReconTool/1.0""","2026-05-30T15:29:37.000+0530",,,,297,"223.237.49.95",,15,30,29,may,37,saturday,2026,330,,,,"'))%20or%20(('x'))=(('x",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_//'))%%((''))=(('_/.""___""-""_""/",,"-",,"30/May/2026:15:29:37 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard/'))%20or%20(('x'))=(('x",,"/dashboard/'))%20or%20(('x'))=(('x",,"-","ReconTool/1.0",,,"HTTP/1.1","(('x"
"223.237.49.95 - - [30/May/2026:15:29:36 +0530] ""GET /dashboard/admin'%20 HTTP/1.1"" 404 297 ""-"" ""ReconTool/1.0""","2026-05-30T15:29:36.000+0530",,,,297,"223.237.49.95",,15,30,29,may,36,saturday,2026,330,,,,"admin'%20",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_//'%_/.""___""-""_""/.""",,"-",,"30/May/2026:15:29:36 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard/admin'%20",,"/dashboard/admin'%20",,"-","ReconTool/1.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:29:35 +0530] ""GET /dashboard/admin'%20or%20'1'='1 HTTP/1.1"" 404 297 ""-"" ""ReconTool/1.0""","2026-05-30T15:29:35.000+0530",,,,297,"223.237.49.95",,15,30,29,may,35,saturday,2026,330,,,,"admin'%20or%20'1'='1",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_//'%%''='_/.""___""-""_""/.""",,"-",,"30/May/2026:15:29:35 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard/admin'%20or%20'1'='1",,"/dashboard/admin'%20or%20'1'='1",,"-","ReconTool/1.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:29:33 +0530] ""GET /dashboard/')%20or%20true-- HTTP/1.1"" 404 297 ""-"" ""curl/7.68.0""","2026-05-30T15:29:33.000+0530",,,,297,"223.237.49.95",,15,30,29,may,33,saturday,2026,330,,,,"')%20or%20true--",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_//')%%--_/.""___""-""_""/..""",,"-",,"30/May/2026:15:29:33 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard/')%20or%20true--",,"/dashboard/')%20or%20true--",,"-","curl/7.68.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:29:31 +0530] ""GET /dashboard//fuzz_14_8956.php HTTP/1.1"" 404 297 ""-"" ""Mozilla/5.0""","2026-05-30T15:29:31.000+0530",,,,297,"223.237.49.95",,15,30,29,may,31,saturday,2026,330,,,,"fuzz_14_8956.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_///._/.""___""-""_""/.""",,"-",,"30/May/2026:15:29:31 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard//fuzz_14_8956.php",,"/dashboard//fuzz_14_8956.php",,"-","Mozilla/5.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:29:30 +0530] ""GET /dashboard/'%20or%20sleep(5)=' HTTP/1.1"" 404 297 ""-"" ""curl/7.68.0""","2026-05-30T15:29:30.000+0530",,,,297,"223.237.49.95",,15,30,29,may,30,saturday,2026,330,,,,"'%20or%20sleep(5)='",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_//'%%()='_/.""___""-""_""/..""",,"-",,"30/May/2026:15:29:30 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard/'%20or%20sleep(5)='",,"/dashboard/'%20or%20sleep(5)='",,"-","curl/7.68.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:29:29 +0530] ""GET /dashboard//fuzz_18_7150.php HTTP/1.1"" 404 297 ""-"" ""ReconTool/1.0""","2026-05-30T15:29:29.000+0530",,,,297,"223.237.49.95",,15,30,29,may,29,saturday,2026,330,,,,"fuzz_18_7150.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_///._/.""___""-""_""/.""",,"-",,"30/May/2026:15:29:29 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard//fuzz_18_7150.php",,"/dashboard//fuzz_18_7150.php",,"-","ReconTool/1.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:29:28 +0530] ""GET /dashboard//fuzz_0_1937.php HTTP/1.1"" 404 297 ""-"" ""python-requests""","2026-05-30T15:29:28.000+0530",,,,297,"223.237.49.95",,15,30,29,may,28,saturday,2026,330,,,,"fuzz_0_1937.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_///._/.""___""-""_""-""",,"-",,"30/May/2026:15:29:28 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard//fuzz_0_1937.php",,"/dashboard//fuzz_0_1937.php",,"-","python-requests",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:29:26 +0530] ""GET /dashboard//fuzz_19_8102.php HTTP/1.1"" 404 297 ""-"" ""curl/7.68.0""","2026-05-30T15:29:26.000+0530",,,,297,"223.237.49.95",,15,30,29,may,26,saturday,2026,330,,,,"fuzz_19_8102.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_///._/.""___""-""_""/..""",,"-",,"30/May/2026:15:29:26 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard//fuzz_19_8102.php",,"/dashboard//fuzz_19_8102.php",,"-","curl/7.68.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:29:25 +0530] ""GET /dashboard//fuzz_12_8019.php HTTP/1.1"" 404 297 ""-"" ""python-requests""","2026-05-30T15:29:25.000+0530",,,,297,"223.237.49.95",,15,30,29,may,25,saturday,2026,330,,,,"fuzz_12_8019.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_///._/.""___""-""_""-""",,"-",,"30/May/2026:15:29:25 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard//fuzz_12_8019.php",,"/dashboard//fuzz_12_8019.php",,"-","python-requests",,,"HTTP/1.1",
"185.91.127.85 - - [30/May/2026:15:21:48 +0530] ""CONNECT www.google.com:443 HTTP/1.1"" 302 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36""","2026-05-30T15:21:48.000+0530",,,,"-","185.91.127.85",,15,30,21,may,48,saturday,2026,330,,,,"www.google.com:443",,"EC2AMAZ-COTJ1IQ","-",web,,,1,CONNECT,,,,,,,,"..._-_-_[//:::_+]_""_..:_/.""__-_""-""_""/._(__.;_;_)_/",,"-",,"30/May/2026:15:21:48 +0530",,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,302,,,,,45,19,,"www.google.com:443",,"www.google.com:443",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,,"HTTP/1.1",
"185.91.127.85 - - [30/May/2026:15:21:48 +0530] ""CONNECT www.google.com:443 HTTP/1.1"" 302 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36""","2026-05-30T15:21:48.000+0530",,,,"-","185.91.127.85",,15,30,21,may,48,saturday,2026,330,,,,"www.google.com:443",,"EC2AMAZ-COTJ1IQ","-",web,,,1,CONNECT,,,,,,,,"..._-_-_[//:::_+]_""_..:_/.""__-_""-""_""/._(__.;_;_)_/",,"-",,"30/May/2026:15:21:48 +0530",,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,302,,,,,45,19,,"www.google.com:443",,"www.google.com:443",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,,"HTTP/1.1",
"185.91.127.85 - - [30/May/2026:15:21:48 +0530] ""CONNECT www.google.com:443 HTTP/1.1"" 302 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36""","2026-05-30T15:21:48.000+0530",,,,"-","185.91.127.85",,15,30,21,may,48,saturday,2026,330,,,,"www.google.com:443",,"EC2AMAZ-COTJ1IQ","-",web,,,1,CONNECT,,,,,,,,"..._-_-_[//:::_+]_""_..:_/.""__-_""-""_""/._(__.;_;_)_/",,"-",,"30/May/2026:15:21:48 +0530",,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,302,,,,,45,19,,"www.google.com:443",,"www.google.com:443",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,,"HTTP/1.1",
"185.91.127.85 - - [30/May/2026:15:21:48 +0530] ""CONNECT www.google.com:443 HTTP/1.1"" 302 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36""","2026-05-30T15:21:48.000+0530",,,,"-","185.91.127.85",,15,30,21,may,48,saturday,2026,330,,,,"www.google.com:443",,"EC2AMAZ-COTJ1IQ","-",web,,,1,CONNECT,,,,,,,,"..._-_-_[//:::_+]_""_..:_/.""__-_""-""_""/._(__.;_;_)_/",,"-",,"30/May/2026:15:21:48 +0530",,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,302,,,,,45,19,,"www.google.com:443",,"www.google.com:443",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,,"HTTP/1.1",
"185.91.127.85 - - [30/May/2026:15:21:48 +0530] ""CONNECT www.google.com:443 HTTP/1.1"" 302 - ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36""","2026-05-30T15:21:48.000+0530",,,,"-","185.91.127.85",,15,30,21,may,48,saturday,2026,330,,,,"www.google.com:443",,"EC2AMAZ-COTJ1IQ","-",web,,,1,CONNECT,,,,,,,,"..._-_-_[//:::_+]_""_..:_/.""__-_""-""_""/._(__.;_;_)_/",,"-",,"30/May/2026:15:21:48 +0530",,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,302,,,,,45,19,,"www.google.com:443",,"www.google.com:443",,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,,"HTTP/1.1",
"20.14.74.210 - - [30/May/2026:15:19:05 +0530] ""GET /portal/redlion HTTP/1.1"" 404 297 ""-"" ""Mozilla/5.0 zgrab/0.x""","2026-05-30T15:19:05.000+0530",,,,297,"20.14.74.210",,15,30,19,may,5,saturday,2026,330,,,,redlion,,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_//_/.""___""-""_""/._/.""",,"-",,"30/May/2026:15:19:05 +0530",portal,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,44,18,,"/portal/redlion",,"/portal/redlion",,"-","Mozilla/5.0 zgrab/0.x",,,"HTTP/1.1",
"182.119.164.104 - - [30/May/2026:15:18:05 +0530] ""POST /HNAP1/ HTTP/1.0"" 400 327 ""-"" ""-""","2026-05-30T15:18:05.000+0530",,,,327,"182.119.164.104",,15,30,18,may,5,saturday,2026,330,,,,,,"EC2AMAZ-COTJ1IQ","-",web,,,1,POST,,,,,,,,"..._-_-_[//:::_+]_""_//_/.""___""-""_""-""",,"-",,"30/May/2026:15:18:05 +0530",HNAP1,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,400,,,,,47,21,,"/HNAP1/",,"/HNAP1/",,"-","-",,,"HTTP/1.0",
"223.237.49.95 - - [30/May/2026:15:15:18 +0530] ""GET /dashboard//fuzz_15_8287.php HTTP/1.1"" 404 297 ""-"" ""curl/7.68.0""","2026-05-30T15:15:18.000+0530",,,,297,"223.237.49.95",,15,30,15,may,18,saturday,2026,330,,,,"fuzz_15_8287.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_///._/.""___""-""_""/..""",,"-",,"30/May/2026:15:15:18 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard//fuzz_15_8287.php",,"/dashboard//fuzz_15_8287.php",,"-","curl/7.68.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:15:17 +0530] ""GET /dashboard//fuzz_3_5049.php HTTP/1.1"" 404 297 ""-"" ""ReconTool/1.0""","2026-05-30T15:15:17.000+0530",,,,297,"223.237.49.95",,15,30,15,may,17,saturday,2026,330,,,,"fuzz_3_5049.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_///._/.""___""-""_""/.""",,"-",,"30/May/2026:15:15:17 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard//fuzz_3_5049.php",,"/dashboard//fuzz_3_5049.php",,"-","ReconTool/1.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:15:15 +0530] ""GET /dashboard/%22onclick=prompt(8)%3E@x.y HTTP/1.1"" 403 300 ""-"" ""python-requests""","2026-05-30T15:15:15.000+0530",,,,300,"223.237.49.95",,15,30,15,may,15,saturday,2026,330,,,,"%22onclick=prompt(8)%3E@x.y",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,"prompt(8)%3E@x.y",,,,,"..._-_-_[//:::_+]_""_//%=()%@._/.""___""-""_""-""",,"-",,"30/May/2026:15:15:15 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,403,,,,,45,19,,"/dashboard/%22onclick=prompt(8)%3E@x.y",,"/dashboard/%22onclick=prompt(8)%3E@x.y",,"-","python-requests",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:15:14 +0530] ""GET /dashboard/'%3Ealert(1)%3C/script%3E%3Cscript/1=' HTTP/1.1"" 403 300 ""-"" ""Mozilla/5.0""","2026-05-30T15:15:14.000+0530",,,,300,"223.237.49.95",,15,30,15,may,14,saturday,2026,330,,,,"1='",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_//'%()%/%%/='_/.""___""-""_""/.""",,"-",,"30/May/2026:15:15:14 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,403,,,,,45,19,,"/dashboard/'%3Ealert(1)%3C/script%3E%3Cscript/1='",,"/dashboard/'%3Ealert(1)%3C/script%3E%3Cscript/1='",,"-","Mozilla/5.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:15:13 +0530] ""GET /dashboard//fuzz_9_9060.php HTTP/1.1"" 404 297 ""-"" ""ReconTool/1.0""","2026-05-30T15:15:13.000+0530",,,,297,"223.237.49.95",,15,30,15,may,13,saturday,2026,330,,,,"fuzz_9_9060.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_///._/.""___""-""_""/.""",,"-",,"30/May/2026:15:15:13 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard//fuzz_9_9060.php",,"/dashboard//fuzz_9_9060.php",,"-","ReconTool/1.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:15:10 +0530] ""GET /dashboard/%3Cimage%20src=onerror=prompt(8)%3E HTTP/1.1"" 403 300 ""-"" ""ReconTool/1.0""","2026-05-30T15:15:10.000+0530",,,,300,"223.237.49.95",,15,30,15,may,10,saturday,2026,330,,,,"%3Cimage%20src=onerror=prompt(8)%3E",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_//%%==()%_/.""___""-""_""/.""",,"-",,"30/May/2026:15:15:10 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,"onerror=prompt(8)%3E",403,,,,,45,19,,"/dashboard/%3Cimage%20src=onerror=prompt(8)%3E",,"/dashboard/%3Cimage%20src=onerror=prompt(8)%3E",,"-","ReconTool/1.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:15:09 +0530] ""GET /dashboard/%3Cimage/src/onerror=prompt(8)%3E HTTP/1.1"" 403 300 ""-"" ""Mozilla/5.0""","2026-05-30T15:15:09.000+0530",,,,300,"223.237.49.95",,15,30,15,may,9,saturday,2026,330,,,,"onerror=prompt(8)%3E",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,"prompt(8)%3E",,,,"..._-_-_[//:::_+]_""_//%//=()%_/.""___""-""_""/.""",,"-",,"30/May/2026:15:15:09 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,403,,,,,45,19,,"/dashboard/%3Cimage/src/onerror=prompt(8)%3E",,"/dashboard/%3Cimage/src/onerror=prompt(8)%3E",,"-","Mozilla/5.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:15:08 +0530] ""GET /dashboard//fuzz_6_2796.php HTTP/1.1"" 404 297 ""-"" ""curl/7.68.0""","2026-05-30T15:15:08.000+0530",,,,297,"223.237.49.95",,15,30,15,may,8,saturday,2026,330,,,,"fuzz_6_2796.php",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_///._/.""___""-""_""/..""",,"-",,"30/May/2026:15:15:08 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard//fuzz_6_2796.php",,"/dashboard//fuzz_6_2796.php",,"-","curl/7.68.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:15:07 +0530] ""GET /dashboard/-prompt(8)- HTTP/1.1"" 404 297 ""-"" ""curl/7.68.0""","2026-05-30T15:15:07.000+0530",,,,297,"223.237.49.95",,15,30,15,may,7,saturday,2026,330,,,,"-prompt(8)-",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_//-()-_/.""___""-""_""/..""",,"-",,"30/May/2026:15:15:07 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard/-prompt(8)-",,"/dashboard/-prompt(8)-",,"-","curl/7.68.0",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:15:05 +0530] ""GET /dashboard/%3Ciframe%20src=javascript:alert(1)%3E HTTP/1.1"" 403 300 ""-"" ""python-requests""","2026-05-30T15:15:05.000+0530",,,,300,"223.237.49.95",,15,30,15,may,5,saturday,2026,330,,,,"%3Ciframe%20src=javascript:alert(1)%3E",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_//%%=:()%_/.""___""-""_""-""",,"-",,"30/May/2026:15:15:05 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,"javascript:alert(1)%3E",403,,,,,45,19,,"/dashboard/%3Ciframe%20src=javascript:alert(1)%3E",,"/dashboard/%3Ciframe%20src=javascript:alert(1)%3E",,"-","python-requests",,,"HTTP/1.1",
"223.237.49.95 - - [30/May/2026:15:15:04 +0530] ""GET /dashboard/-prompt(8)- HTTP/1.1"" 404 297 ""-"" ""curl/7.68.0""","2026-05-30T15:15:04.000+0530",,,,297,"223.237.49.95",,15,30,15,may,4,saturday,2026,330,,,,"-prompt(8)-",,"EC2AMAZ-COTJ1IQ","-",web,,,1,GET,,,,,,,,"..._-_-_[//:::_+]_""_//-()-_/.""___""-""_""/..""",,"-",,"30/May/2026:15:15:04 +0530",dashboard,,,"C:\xampp\apache\logs\access.log","access_combined","si-i-0a1630a6cc7c80189.prd-p-6qw0j.splunkcloud.com",,,404,,,,,45,19,,"/dashboard/-prompt(8)-",,"/dashboard/-prompt(8)-",,"-","curl/7.68.0",,,"HTTP/1.1",
